timestamp,vehicle_id,lat,lon,speed_kmh,idle,fuel_lph,harsh_event,date,hour,is_night,speed_ma
2024-01-02 22:00:00,1,51.554918585810086,-0.0469465034698836,51.59711283833873,0,3.880831099608084,0,2024-01-02,22,1,36.3111869453127
2024-01-02 23:00:00,1,51.554918585810086,-0.0469465034698836,32.5985127669501,1,3.0648352976484183,1,2024-01-02,23,1,35.12398275108348
2024-01-03 00:00:00,1,51.56295991295471,-0.0458480599306975,53.84743912512929,0,4.050087396281206,0,2024-01-03,0,1,41.615650826913914
2024-01-03 01:00:00,1,51.56295991295471,-0.0458480599306975,49.73630098943659,1,4.676089732579319,0,2024-01-03,1,1,42.04398240990287
2024-01-03 02:00:00,1,51.56295991295471,-0.0458480599306975,21.6568969498704,1,2.0361303806715707,0,2024-01-03,2,1,39.63437018006183
2024-01-03 03:00:00,1,51.56295991295471,-0.0458480599306975,34.17603401535079,1,3.2131501253662837,0,2024-01-03,3,1,40.60204944751265
2024-01-03 04:00:00,1,51.560810045966754,-0.0502709500242176,26.71731439256727,0,2.009519116264182,0,2024-01-03,4,1,36.4554163732174
2024-01-03 05:00:00,1,51.56837842681622,-0.0437250432477464,60.45829786625658,0,4.54731727575267,0,2024-01-03,5,1,41.09871388976848
2024-01-03 06:00:00,1,51.56052029069359,-0.0550885904760843,78.08744074403998,0,5.873277628493581,0,2024-01-03,6,0,45.13871415958693
2024-01-03 07:00:00,1,51.5672975764505,-0.0626873560818806,59.49095221396731,0,4.474559230099282,0,2024-01-03,7,0,46.76448936367539
2024-01-03 08:00:00,1,51.57079723929132,-0.0600178057050323,26.9928076592567,0,2.030240098084439,0,2024-01-03,8,0,47.65380781523978
2024-01-03 09:00:00,1,51.57079723929132,-0.0600178057050323,43.39432404248312,1,4.07983201546034,0,2024-01-03,9,0,49.190189486428494
2024-01-03 10:00:00,1,51.578707804933806,-0.0596891627336742,52.71102148864958,0,3.964612751224775,0,2024-01-03,10,0,53.52247400244221
2024-01-03 11:00:00,1,51.58035099188021,-0.0465322893923062,67.98661766717134,0,5.113553175476823,0,2024-01-03,11,0,54.77719396926134
2024-01-03 12:00:00,1,51.57712401029328,-0.038312830018165,47.10749381367681,0,3.5431483848621967,0,2024-01-03,12,0,49.61386948086747
2024-01-03 13:00:00,1,51.56968977437046,-0.0427557836076079,54.45064193866483,0,4.095456761142264,0,2024-01-03,13,0,48.773817768317066
2024-01-03 14:00:00,1,51.56902828886166,-0.0337398720450469,46.19171390404748,0,3.4742688108282587,0,2024-01-03,14,0,51.973635475782196
2024-01-03 15:00:00,1,51.5650662868696,-0.0393291229091352,38.843474358788434,0,2.921577487886217,0,2024-01-03,15,0,51.21516052849975
2024-01-03 16:00:00,1,51.55906750380623,-0.0434393636352312,45.11727962224965,0,3.3934561888439565,0,2024-01-03,16,0,49.94953688409976
2024-01-03 17:00:00,1,51.566396295362,-0.0419656758289377,49.385010216475095,0,3.714449762005912,0,2024-01-03,17,0,46.84926897565038
2024-01-03 18:00:00,1,51.57018987956726,-0.0439106000736593,27.14263665375576,0,2.041509353077384,0,2024-01-03,18,0,43.52179278233021
2024-01-03 19:00:00,1,51.57018987956726,-0.0439106000736593,36.64805822011223,1,3.4455640116548434,0,2024-01-03,19,0,40.554695495904774
2024-01-03 20:00:00,1,51.57763749024303,-0.0459786188494707,50.71000741138138,0,3.814108251367453,0,2024-01-03,20,0,41.307744413793756
2024-01-03 21:00:00,1,51.58059748334161,-0.0512197611164923,33.21306651482996,0,2.498091353443527,0,2024-01-03,21,0,40.36934310646735
2024-01-03 22:00:00,1,51.57333010246384,-0.0547583273831723,51.65574692355412,0,3.8852412103465257,0,2024-01-03,22,1,41.45908765668476
2024-01-03 23:00:00,1,51.57333010246384,-0.0547583273831723,49.45112407901512,1,4.649278071955949,0,2024-01-03,23,1,41.47010663377476
2024-01-04 00:00:00,1,51.57333010246384,-0.0547583273831723,66.44406208454842,1,6.246914031069749,0,2024-01-04,0,1,48.020344205573544
2024-01-04 01:00:00,1,51.569004879410464,-0.0478861694583789,45.36681040522425,0,3.412224425468193,0,2024-01-04,1,1,49.47346956975888
2024-01-04 02:00:00,1,51.57388256527403,-0.0549242622382118,48.41176789552352,0,3.6412482036466782,0,2024-01-04,2,1,49.09042965044923
2024-01-04 03:00:00,1,51.57175253436733,-0.0638592900921142,47.72571529459072,0,3.58964736547558,0,2024-01-04,3,1,51.50920444707603
2024-01-04 04:00:00,1,51.56133189278332,-0.0503504824969943,97.7909723598208,0,7.355261291149526,0,2024-01-04,4,1,59.1984086864538
2024-01-04 05:00:00,1,51.55659435187775,-0.0520490086935396,32.71954678256345,0,2.46097170430248,0,2024-01-04,5,1,56.40981247037853
2024-01-04 06:00:00,1,51.56267143397197,-0.050509277161491,41.22811209079484,0,3.1009359008397603,1,2024-01-04,6,0,52.207154138086274
2024-01-04 07:00:00,1,51.56267143397197,-0.050509277161491,32.9210220131585,1,3.0951568564466343,0,2024-01-04,7,0,50.13285607274198
2024-01-04 08:00:00,1,51.564474011251605,-0.0397170790580448,56.33425895451049,0,4.237131345101024,0,2024-01-04,8,0,51.4532712492398
2024-01-04 09:00:00,1,51.56276989547345,-0.0544193268418913,75.83553936088694,0,5.703902862343929,0,2024-01-04,9,0,56.138241926955835
2024-01-04 10:00:00,1,51.55827491982176,-0.0425238293137524,67.651206374808,0,5.088325512474791,0,2024-01-04,10,0,51.11494759612037
2024-01-04 11:00:00,1,51.55827491982176,-0.0425238293137524,33.33251883671226,1,3.133844817419394,1,2024-01-04,11,0,51.21710960514517
2024-01-04 12:00:00,1,51.55943046989735,-0.0450399362283054,14.963014613642024,0,1.1254298789633952,0,2024-01-04,12,0,46.83959335895303
2024-01-04 13:00:00,1,51.55942542950195,-0.0407270875463324,21.99555389416336,0,1.6543760863717971,0,2024-01-04,13,0,45.01868200578718
2024-01-04 14:00:00,1,51.55661643453745,-0.0465231482172486,34.98248146238578,0,2.6311763300797337,0,2024-01-04,14,0,41.46005242376639
2024-01-04 15:00:00,1,51.55677019598706,-0.032439806436834,71.8323429551895,0,5.4028059936539,0,2024-01-04,15,0,40.79285302281682
2024-01-04 16:00:00,1,51.56506752689919,-0.0314572111538914,55.4869789082672,0,4.173403927564299,0,2024-01-04,16,0,38.76548177839336
2024-01-04 17:00:00,1,51.57079068566998,-0.0261810787105119,46.657291422193424,0,3.509286811105913,0,2024-01-04,17,0,40.986277209306884
2024-01-04 18:00:00,1,51.57438721609592,-0.0172152697839134,51.61951080144005,0,3.882515742546223,0,2024-01-04,18,0,47.09569324060656
2024-01-04 19:00:00,1,51.58368018649463,-0.01366442230127,64.48616955897452,0,4.850270074280498,0,2024-01-04,19,0,54.17746251807508
2024-01-04 20:00:00,1,51.580895760332,-0.013736084100682,18.54787933059051,0,1.3950623005488925,0,2024-01-04,20,0,51.43836216277587
2024-01-04 21:00:00,1,51.580895760332,-0.013736084100682,25.27737023428074,1,2.376518741195297,0,2024-01-04,21,0,43.67920004262441
2024-01-04 22:00:00,1,51.580895760332,-0.013736084100682,46.93155211394906,1,4.412393857369054,0,2024-01-04,22,1,42.25329557690472
2024-01-04 23:00:00,1,51.580895760332,-0.013736084100682,41.70276017876872,1,3.920795169982083,0,2024-01-04,23,1,41.42754036966726
2024-01-05 00:00:00,1,51.587891671438456,-0.0172563042352638,49.9319601178157,0,3.755588113946275,0,2024-01-05,0,1,41.14628192239655
2024-01-05 01:00:00,1,51.587891671438456,-0.0172563042352638,44.21487801602549,1,4.1569785650504185,0,2024-01-05,1,1,37.767733331905035
2024-01-05 02:00:00,1,51.587891671438456,-0.0172563042352638,30.659507202691096,1,2.8825345669935305,0,2024-01-05,2,1,39.78633797725513
2024-01-05 03:00:00,1,51.59119777140479,-0.021441606579894,30.666442526405813,0,2.306549287819636,0,2024-01-05,3,1,40.684516692609314
2024-01-05 04:00:00,1,51.593489586863775,-0.0153383265237242,34.667670386254606,0,2.6074980940788395,0,2024-01-05,4,1,38.64053640466023
2024-01-05 05:00:00,1,51.59242037493515,-0.0131625244763463,13.18492582102327,0,0.9916925067604272,0,2024-01-05,5,1,33.887564011702665
2024-01-05 06:00:00,1,51.58948220060552,-0.011327300767855,21.691448435772184,0,1.6315030639183372,0,2024-01-05,6,0,29.180812064695406
2024-01-05 07:00:00,1,51.58439769291638,-0.01154650354342,33.881269708430565,0,2.5483496642662176,0,2024-01-05,7,0,27.458544013429588
2024-01-05 08:00:00,1,51.58962222144534,-0.016802835949361,43.924345839587,0,3.303730731955788,0,2024-01-05,8,0,29.66935045291224
2024-01-05 09:00:00,1,51.59476002188385,-0.0189545778824248,35.93439306567186,0,2.702773517420136,0,2024-01-05,9,0,30.547342209456577
2024-01-05 10:00:00,1,51.59037540052056,-0.0170321255866795,30.803579756374333,0,2.3168639429950795,0,2024-01-05,10,0,29.903327104476535
2024-01-05 11:00:00,1,51.592627612434384,-0.0280327711172668,58.07384382667861,0,4.367972679062282,0,2024-01-05,11,0,37.384813438752424
2024-01-05 12:00:00,1,51.592627612434384,-0.0280327711172668,22.05009296179717,1,2.07309774249151,0,2024-01-05,12,0,37.444587526423255
2024-01-05 13:00:00,1,51.59732958261235,-0.0332634056263859,41.13706837290589,0,3.094088128311976,0,2024-01-05,13,0,38.65388730383581
2024-01-05 14:00:00,1,51.59732958261235,-0.0332634056263859,29.842574327318324,1,2.805728464514208,0,2024-01-05,14,0,36.306925385124366
2024-01-05 15:00:00,1,51.59732958261235,-0.0332634056263859,49.20762012213137,1,4.626384404152459,0,2024-01-05,15,0,38.51912989453428
2024-01-05 16:00:00,1,51.60546296951685,-0.0280383288600059,60.36821182149983,0,4.540541533760515,0,2024-01-05,16,0,43.44656857205519
2024-01-05 17:00:00,1,51.60546296951685,-0.0280383288600059,32.93442541572516,1,3.096417012748505,0,2024-01-05,17,0,39.25666550356295
2024-01-05 18:00:00,1,51.60097464166417,-0.0218470049154528,43.48074906036455,0,3.2703659934696194,0,2024-01-05,18,0,42.828441519990854
2024-01-05 19:00:00,1,51.60097464166417,-0.0218470049154528,30.03658835043366,1,2.8239692054502634,0,2024-01-05,19,0,40.978361516245485
2024-01-05 20:00:00,1,51.592914041783374,-0.0164186649813849,60.40167049372257,0,4.543058098129541,0,2024-01-05,20,0,46.07154421064619
2024-01-05 21:00:00,1,51.592914041783374,-0.0164186649813849,39.71475688145967,1,3.733887788010612,0,2024-01-05,21,0,44.48940033720091
2024-01-05 22:00:00,1,51.592914041783374,-0.0164186649813849,24.962059530432867,1,2.3468739723744605,0,2024-01-05,22,1,38.588374955356414
2024-01-05 23:00:00,1,51.59945761458449,-0.0184887743319975,44.84077840507134,0,3.372659394921259,0,2024-01-05,23,1,40.57276712024744
2024-01-06 00:00:00,1,51.59945761458449,-0.0184887743319975,27.591535846715157,1,2.5940911348900157,0,2024-01-06,0,1,37.924564917972546
2024-01-06 01:00:00,1,51.59945761458449,-0.0184887743319975,43.36138722715625,1,4.076735373753781,0,2024-01-06,1,1,40.14536473075964
2024-01-06 02:00:00,1,51.59531021449267,-0.0242127504213696,40.18888601172692,0,3.022771432610565,0,2024-01-06,2,1,36.7765673170937
2024-01-06 03:00:00,1,51.60572616275193,-0.0202195999522601,72.29773686267335,0,5.437810183818382,0,2024-01-06,3,1,42.20706398062931
2024-01-06 04:00:00,1,51.60161338074453,-0.0186832402231604,28.489786556679256,0,2.1428340387333384,0,2024-01-06,4,1,42.795018485003716
2024-01-06 05:00:00,1,51.599125223137314,-0.0144035782589443,27.40417236728836,0,2.0611805299107764,0,2024-01-06,5,1,39.88891747870655
2024-01-06 06:00:00,1,51.599125223137314,-0.0144035782589443,31.009110318339665,1,2.915403427504674,0,2024-01-06,6,0,40.4585132239773
2024-01-06 07:00:00,1,51.5984481915524,-0.0164372360730756,11.309402244036717,0,0.850626663630357,0,2024-01-06,7,0,35.116515726790716
2024-01-06 08:00:00,1,51.60145106368381,-0.0244370658968561,45.43714688207953,0,3.417514721219276,0,2024-01-06,8,0,35.99122587184948
2024-01-06 09:00:00,1,51.60845252039744,-0.0285495327108549,51.12944524794197,0,3.8456558963990015,0,2024-01-06,9,0,32.46317726939426
2024-01-06 10:00:00,1,51.60845252039744,-0.0285495327108549,62.14987938144444,1,5.843185099719004,1,2024-01-06,10,0,38.07319274018845
2024-01-06 11:00:00,1,51.6135257786275,-0.0193804835378669,57.69160181081931,0,4.339222684709469,0,2024-01-06,11,0,43.121097647443605
2024-01-06 12:00:00,1,51.618386917418825,-0.0205949826274167,32.962365218429426,0,2.479235077689657,0,2024-01-06,12,0,43.446640130791906
2024-01-06 13:00:00,1,51.61754459281352,-0.0131697607153853,38.28190232121073,0,2.879339344931782,0,2024-01-06,13,0,47.9420568103209
2024-01-06 14:00:00,1,51.6209303250897,-0.0237682774872805,58.56724467960193,0,4.40508338679892,0,2024-01-06,14,0,50.1304064432413
2024-01-06 15:00:00,1,51.62658936589407,-0.0264411504804468,40.07865549577275,0,3.0144805420760283,0,2024-01-06,15,0,48.28860815121309
2024-01-06 16:00:00,1,51.62077025826613,-0.0240007545317834,40.70470890647113,0,3.0615685943448887,0,2024-01-06,16,0,44.71441307205088
2024-01-06 17:00:00,1,51.61780526692212,-0.0312255807949201,41.80443447567848,0,3.144283478090146,0,2024-01-06,17,0,42.06655184952741
2024-01-06 18:00:00,1,51.62322227114282,-0.0251020780188099,47.71658251088124,0,3.5889604512453825,0,2024-01-06,18,0,44.525588064936045
2024-01-06 19:00:00,1,51.62891080420829,-0.0350373311082576,63.26727963283784,0,4.7585923490719,0,2024-01-06,19,0,48.68981761687389
2024-01-06 20:00:00,1,51.633387711969455,-0.0407634057466107,41.73511951439288,0,3.1390700147270283,0,2024-01-06,20,0,45.88446342267239
2024-01-06 21:00:00,1,51.63510794918167,-0.0312846650677735,49.680639243777215,0,3.736685237209642,0,2024-01-06,21,0,47.4847940473398
2024-01-06 22:00:00,1,51.63510794918167,-0.0312846650677735,60.52947336298523,1,5.690838347049638,0,2024-01-06,22,1,50.78892145675881
2024-01-06 23:00:00,1,51.63388787185546,-0.0290403813371895,14.03690344351649,0,1.0557732483302358,0,2024-01-06,23,1,46.16099961806515
2024-01-07 00:00:00,1,51.62722201494612,-0.0374322202332957,61.66508187972717,0,4.638084465472375,0,2024-01-07,0,1,48.48574951287281
2024-01-07 01:00:00,1,51.62722201494612,-0.0374322202332957,39.77922612047595,1,3.739949033833763,0,2024-01-07,1,1,44.571073927479155
2024-01-07 02:00:00,1,51.62351820244724,-0.0284683790187084,51.9460814454449,0,3.9070784640194938,0,2024-01-07,2,1,46.272900915987826
2024-01-07 03:00:00,1,51.62351820244724,-0.0284683790187084,38.15633040172817,1,3.5873682054143923,0,2024-01-07,3,1,44.35218277564632
2024-01-07 04:00:00,1,51.62351820244724,-0.0284683790187084,38.87044517867315,1,3.654507592741665,0,2024-01-07,4,1,40.742344744927635
2024-01-07 05:00:00,1,51.62632816483202,-0.0312492446215177,23.48122142729332,0,1.7661192527833236,0,2024-01-07,5,1,42.31639774222378
2024-01-07 06:00:00,1,51.62965961488663,-0.0230550536838792,47.31509912384941,0,3.558763234217933,0,2024-01-07,6,0,39.92473394957748
2024-01-07 07:00:00,1,51.62965961488663,-0.0230550536838792,27.76751390067267,1,2.61063617653766,0,2024-01-07,7,0,37.922781912943606
2024-01-07 08:00:00,1,51.63094572289502,-0.0170879626902405,31.61461760149215,0,2.3778654355040487,0,2024-01-07,8,0,34.53420460561814
2024-01-07 09:00:00,1,51.63094572289502,-0.0170879626902405,69.47087699374583,1,6.531488031100875,0,2024-01-07,9,0,39.75329570428776
2024-01-07 10:00:00,1,51.636245697579945,-0.0131828051058902,40.52895327957593,0,3.048349290681076,0,2024-01-07,10,0,40.02971372110488
2024-01-07 11:00:00,1,51.63941435758104,-0.0036990976436599,52.770313969007645,0,3.969072382570185,0,2024-01-07,11,0,44.91122914472394
2024-01-07 12:00:00,1,51.63482734169807,-0.0031147472075148,30.69454416196672,0,2.3086629274253307,0,2024-01-07,12,0,42.14113665107683
2024-01-07 13:00:00,1,51.639300745452,-0.0017439393267197,30.60213725967184,0,2.3017126241909613,0,2024-01-07,13,0,42.613573877576684
2024-01-07 14:00:00,1,51.64014609488655,-0.0025979372552704,7.118049156370319,0,0.5353777569130828,0,2024-01-07,14,0,38.53081247005638
2024-01-07 15:00:00,1,51.636409744279845,-0.0036121279124105,25.415971784138925,0,1.9116397856540157,0,2024-01-07,15,0,31.188328268455233
2024-01-07 16:00:00,1,51.63197395962148,0.0020165573234846,41.19223677726308,0,3.098237570937107,1,2024-01-07,16,0,31.298875518069753
2024-01-07 17:00:00,1,51.63461344241807,0.0052436878512582,24.081060505801144,0,1.811235617296334,0,2024-01-07,17,0,26.517333274202002
2024-01-07 18:00:00,1,51.632660629662126,-9.72413636795115e-05,30.184399808304764,0,2.270292872124296,0,2024-01-07,18,0,26.432309215258343
2024-01-07 19:00:00,1,51.62920930917517,-0.0028335454275535,26.89038820772355,0,2.022536709835565,0,2024-01-07,19,0,25.813684373266966
2024-01-07 20:00:00,1,51.63338162564753,0.0027946060840763,39.95056119508969,0,3.004846042809937,0,2024-01-07,20,0,31.285769713053526
2024-01-07 21:00:00,1,51.62772411925081,0.0121848737272156,60.93597903892847,0,4.583245641675208,0,2024-01-07,21,0,37.20577092218512
2024-01-07 22:00:00,1,51.62796914739922,0.016163254265032,20.355260649821524,0,1.531002884172219,0,2024-01-07,22,1,33.732941567611526
2024-01-07 23:00:00,1,51.62796914739922,0.016163254265032,33.128351457529355,1,3.114649481889163,0,2024-01-07,23,1,35.240823392899564
2024-01-08 00:00:00,1,51.62796914739922,0.016163254265032,30.610106046183997,1,2.877889986754854,0,2024-01-08,0,1,35.3117744325461
2024-01-08 01:00:00,1,51.62796914739922,0.016163254265032,2.458607175066767,1,0.2311524487962486,0,2024-01-08,1,1,31.239810927103303
2024-01-08 02:00:00,1,51.63105674699308,0.0071688691611439,50.26963302332753,0,3.780985882176276,0,2024-01-08,2,1,32.95965623180961
2024-01-08 03:00:00,1,51.624632642036,0.0031169170208418,47.51375781436571,0,3.5737051715076924,0,2024-01-08,3,1,30.72261936104915
2024-01-08 04:00:00,1,51.62293371229881,0.0075619790984339,25.336671328021737,0,1.905675272149608,0,2024-01-08,4,1,31.55285447408252
2024-01-08 05:00:00,1,51.62293371229881,0.0075619790984339,15.586863431752562,1,1.4654401434440056,0,2024-01-08,5,1,28.62927313645305
2024-01-08 06:00:00,1,51.61759878413324,0.0036610673150553,40.72127419992073,0,3.062814538206026,0,2024-01-08,6,0,30.314467828742504
2024-01-08 07:00:00,1,51.61759878413324,0.0036610673150553,81.75666135233577,1,7.686568504578136,0,2024-01-08,7,0,43.530810191620674
2024-01-08 08:00:00,1,51.61759878413324,0.0036610673150553,15.83491585067168,1,1.488761446922033,0,2024-01-08,8,0,37.7916906628447
2024-01-08 09:00:00,1,51.61789741812306,-0.0023990387361824,30.97046981655423,0,2.329416430918015,0,2024-01-08,9,0,35.03447599654279
2024-01-08 10:00:00,1,51.611333256639135,0.002902856527794,51.403766419530406,0,3.8662887201253375,0,2024-01-08,10,0,39.378991845127565
2024-01-08 11:00:00,1,51.6171720186322,0.0062878308296558,42.54593926585561,0,3.2000551035150773,0,2024-01-08,11,0,43.872171150811404
2024-01-08 12:00:00,1,51.620558081118055,-0.0005059831955952,41.340908787184745,0,3.109419804360768,0,2024-01-08,12,0,43.97544358202207
2024-01-08 13:00:00,1,51.6229522863982,0.0047254938143459,31.08225920913626,0,2.3378245709761214,0,2024-01-08,13,0,35.52970989148882
2024-01-08 14:00:00,1,51.61569806897577,0.0033429100886824,48.82492777690963,0,3.672323657845391,0,2024-01-08,14,0,41.028045212528475
2024-01-08 15:00:00,1,51.610690530304126,0.0059731901449881,35.94695021983693,0,2.703717992638334,0,2024-01-08,15,0,41.8574586130756
2024-01-08 16:00:00,1,51.60810811632926,0.0160543372027353,54.214254064921136,0,4.077677056784212,0,2024-01-08,16,0,42.325873220640716
2024-01-08 17:00:00,1,51.60628400209679,0.0181840984503724,16.296220948847093,0,1.2257058115348374,0,2024-01-08,17,0,37.95092016780597
2024-01-08 18:00:00,1,51.60199114145999,0.0126315527988417,40.24080127965896,0,3.0266761934634907,0,2024-01-08,18,0,37.76756891655167
2024-01-08 19:00:00,1,51.606079107695145,0.0190248106584982,42.477915701808655,0,3.194938771450399,0,2024-01-08,19,0,39.666844998663734
2024-01-08 20:00:00,1,51.598952178388245,0.0170387515213502,48.53405011704462,0,3.6504455525312,0,2024-01-08,20,0,39.618365388686236
2024-01-08 21:00:00,1,51.598998771961725,0.0234480851931674,32.689074641182785,0,2.458679769203083,0,2024-01-08,21,0,39.07538612557721
2024-01-08 22:00:00,1,51.598998771961725,0.0234480851931674,46.05730838018958,1,4.330199523132723,0,2024-01-08,22,1,37.71589517812195
2024-01-08 23:00:00,1,51.598998771961725,0.0234480851931674,47.18469738619588,1,4.436193978907158,0,2024-01-08,23,1,42.86397458434675
2024-01-09 00:00:00,1,51.598998771961725,0.0234480851931674,45.00493157930423,1,4.231257537992537,0,2024-01-09,0,1,43.657996300954295
2024-01-09 01:00:00,1,51.598998771961725,0.0234480851931674,35.95187597059943,1,3.3801105982688706,0,2024-01-09,1,1,42.57032301241942
2024-01-09 02:00:00,1,51.59659673606305,0.0196002150236466,25.318544263265387,0,1.904311861044195,0,2024-01-09,2,1,38.70107203678955
2024-01-09 03:00:00,1,51.59659673606305,0.0196002150236466,15.516728808572218,1,1.4588462515616645,0,2024-01-09,3,1,35.83901439802112
2024-01-09 04:00:00,1,51.59120502888002,0.0246584272812072,44.21446481377299,0,3.3255517733992304,0,2024-01-09,4,1,35.53187380361836
2024-01-09 05:00:00,1,51.5975761651754,0.0256092592748457,42.70796262708147,0,3.2122415469906733,0,2024-01-09,5,1,34.78575134376595
2024-01-09 06:00:00,1,51.58660380209923,0.0193944727872151,79.65357375097825,0,5.991072934182325,0,2024-01-09,6,0,40.56052503904496
2024-01-09 07:00:00,1,51.580841277757095,0.0154831519256848,43.25291555474408,0,3.253229698326228,0,2024-01-09,7,0,41.777364969735736
