vehicle_id,date,timestamp,lat,lon,order
1,2024-01-03,2024-01-03 08:00:00,51.57079723929132,-0.0600178057050323,8
1,2024-01-03,2024-01-03 09:00:00,51.57079723929132,-0.0600178057050323,9
1,2024-01-03,2024-01-03 22:00:00,51.57333010246384,-0.0547583273831723,10
1,2024-01-03,2024-01-03 23:00:00,51.57333010246384,-0.0547583273831723,11
1,2024-01-03,2024-01-03 10:00:00,51.578707804933806,-0.0596891627336742,12
1,2024-01-03,2024-01-03 21:00:00,51.58059748334161,-0.0512197611164923,13
1,2024-01-03,2024-01-03 11:00:00,51.58035099188021,-0.0465322893923062,14
1,2024-01-03,2024-01-03 20:00:00,51.57763749024303,-0.0459786188494707,15
1,2024-01-03,2024-01-03 12:00:00,51.57712401029328,-0.038312830018165,16
1,2024-01-03,2024-01-03 13:00:00,51.56968977437046,-0.0427557836076079,17
1,2024-01-03,2024-01-03 18:00:00,51.57018987956726,-0.0439106000736593,18
1,2024-01-03,2024-01-03 19:00:00,51.57018987956726,-0.0439106000736593,19
1,2024-01-03,2024-01-03 05:00:00,51.56837842681622,-0.0437250432477464,20
1,2024-01-03,2024-01-03 17:00:00,51.566396295362,-0.0419656758289377,21
1,2024-01-03,2024-01-03 15:00:00,51.5650662868696,-0.0393291229091352,22
1,2024-01-03,2024-01-03 14:00:00,51.56902828886166,-0.0337398720450469,23
1,2024-01-04,2024-01-04 00:00:00,51.57333010246384,-0.0547583273831723,0
1,2024-01-04,2024-01-04 02:00:00,51.57388256527403,-0.0549242622382118,1
1,2024-01-04,2024-01-04 01:00:00,51.569004879410464,-0.0478861694583789,2
1,2024-01-04,2024-01-04 06:00:00,51.56267143397197,-0.050509277161491,3
1,2024-01-04,2024-01-04 07:00:00,51.56267143397197,-0.050509277161491,4
1,2024-01-04,2024-01-04 04:00:00,51.56133189278332,-0.0503504824969943,5
1,2024-01-04,2024-01-04 09:00:00,51.56276989547345,-0.0544193268418913,6
1,2024-01-04,2024-01-04 05:00:00,51.55659435187775,-0.0520490086935396,7
1,2024-01-04,2024-01-04 14:00:00,51.55661643453745,-0.0465231482172486,8
1,2024-01-04,2024-01-04 12:00:00,51.55943046989735,-0.0450399362283054,9
1,2024-01-04,2024-01-04 10:00:00,51.55827491982176,-0.0425238293137524,10
1,2024-01-04,2024-01-04 11:00:00,51.55827491982176,-0.0425238293137524,11
1,2024-01-04,2024-01-04 13:00:00,51.55942542950195,-0.0407270875463324,12
1,2024-01-04,2024-01-04 08:00:00,51.564474011251605,-0.0397170790580448,13
1,2024-01-04,2024-01-04 16:00:00,51.56506752689919,-0.0314572111538914,14
1,2024-01-04,2024-01-04 17:00:00,51.57079068566998,-0.0261810787105119,15
1,2024-01-04,2024-01-04 18:00:00,51.57438721609592,-0.0172152697839134,16
1,2024-01-04,2024-01-04 20:00:00,51.580895760332,-0.013736084100682,17
1,2024-01-04,2024-01-04 21:00:00,51.580895760332,-0.013736084100682,18
1,2024-01-04,2024-01-04 22:00:00,51.580895760332,-0.013736084100682,19
1,2024-01-04,2024-01-04 23:00:00,51.580895760332,-0.013736084100682,20
1,2024-01-04,2024-01-04 19:00:00,51.58368018649463,-0.01366442230127,21
1,2024-01-04,2024-01-04 15:00:00,51.55677019598706,-0.032439806436834,22
1,2024-01-04,2024-01-04 03:00:00,51.57175253436733,-0.0638592900921142,23
1,2024-01-05,2024-01-05 00:00:00,51.587891671438456,-0.0172563042352638,0
1,2024-01-05,2024-01-05 01:00:00,51.587891671438456,-0.0172563042352638,1
1,2024-01-05,2024-01-05 02:00:00,51.587891671438456,-0.0172563042352638,2
1,2024-01-05,2024-01-05 08:00:00,51.58962222144534,-0.016802835949361,3
1,2024-01-05,2024-01-05 10:00:00,51.59037540052056,-0.0170321255866795,4
1,2024-01-05,2024-01-05 20:00:00,51.592914041783374,-0.0164186649813849,5
1,2024-01-05,2024-01-05 21:00:00,51.592914041783374,-0.0164186649813849,6
1,2024-01-05,2024-01-05 22:00:00,51.592914041783374,-0.0164186649813849,7
1,2024-01-05,2024-01-05 04:00:00,51.593489586863775,-0.0153383265237242,8
1,2024-01-05,2024-01-05 05:00:00,51.59242037493515,-0.0131625244763463,9
1,2024-01-05,2024-01-05 06:00:00,51.58948220060552,-0.011327300767855,10
1,2024-01-05,2024-01-05 07:00:00,51.58439769291638,-0.01154650354342,11
1,2024-01-05,2024-01-05 03:00:00,51.59119777140479,-0.021441606579894,12
1,2024-01-05,2024-01-05 09:00:00,51.59476002188385,-0.0189545778824248,13
1,2024-01-05,2024-01-05 23:00:00,51.59945761458449,-0.0184887743319975,14
1,2024-01-05,2024-01-05 18:00:00,51.60097464166417,-0.0218470049154528,15
1,2024-01-05,2024-01-05 19:00:00,51.60097464166417,-0.0218470049154528,16
1,2024-01-05,2024-01-05 16:00:00,51.60546296951685,-0.0280383288600059,17
1,2024-01-05,2024-01-05 17:00:00,51.60546296951685,-0.0280383288600059,18
1,2024-01-05,2024-01-05 13:00:00,51.59732958261235,-0.0332634056263859,19
1,2024-01-05,2024-01-05 14:00:00,51.59732958261235,-0.0332634056263859,20
1,2024-01-05,2024-01-05 15:00:00,51.59732958261235,-0.0332634056263859,21
1,2024-01-05,2024-01-05 11:00:00,51.592627612434384,-0.0280327711172668,22
1,2024-01-05,2024-01-05 12:00:00,51.592627612434384,-0.0280327711172668,23
1,2024-01-06,2024-01-06 00:00:00,51.59945761458449,-0.0184887743319975,0
1,2024-01-06,2024-01-06 01:00:00,51.59945761458449,-0.0184887743319975,1
1,2024-01-06,2024-01-06 04:00:00,51.60161338074453,-0.0186832402231604,2
1,2024-01-06,2024-01-06 07:00:00,51.5984481915524,-0.0164372360730756,3
1,2024-01-06,2024-01-06 05:00:00,51.599125223137314,-0.0144035782589443,4
1,2024-01-06,2024-01-06 06:00:00,51.599125223137314,-0.0144035782589443,5
1,2024-01-06,2024-01-06 03:00:00,51.60572616275193,-0.0202195999522601,6
1,2024-01-06,2024-01-06 08:00:00,51.60145106368381,-0.0244370658968561,7
1,2024-01-06,2024-01-06 02:00:00,51.59531021449267,-0.0242127504213696,8
1,2024-01-06,2024-01-06 09:00:00,51.60845252039744,-0.0285495327108549,9
1,2024-01-06,2024-01-06 10:00:00,51.60845252039744,-0.0285495327108549,10
1,2024-01-06,2024-01-06 17:00:00,51.61780526692212,-0.0312255807949201,11
1,2024-01-06,2024-01-06 16:00:00,51.62077025826613,-0.0240007545317834,12
1,2024-01-06,2024-01-06 14:00:00,51.6209303250897,-0.0237682774872805,13
1,2024-01-06,2024-01-06 18:00:00,51.62322227114282,-0.0251020780188099,14
1,2024-01-06,2024-01-06 15:00:00,51.62658936589407,-0.0264411504804468,15
1,2024-01-06,2024-01-06 23:00:00,51.63388787185546,-0.0290403813371895,16
1,2024-01-06,2024-01-06 21:00:00,51.63510794918167,-0.0312846650677735,17
1,2024-01-06,2024-01-06 22:00:00,51.63510794918167,-0.0312846650677735,18
1,2024-01-06,2024-01-06 19:00:00,51.62891080420829,-0.0350373311082576,19
1,2024-01-06,2024-01-06 20:00:00,51.633387711969455,-0.0407634057466107,20
1,2024-01-06,2024-01-06 12:00:00,51.618386917418825,-0.0205949826274167,21
1,2024-01-06,2024-01-06 11:00:00,51.6135257786275,-0.0193804835378669,22
1,2024-01-06,2024-01-06 13:00:00,51.61754459281352,-0.0131697607153853,23
1,2024-01-07,2024-01-07 00:00:00,51.62722201494612,-0.0374322202332957,0
1,2024-01-07,2024-01-07 01:00:00,51.62722201494612,-0.0374322202332957,1
1,2024-01-07,2024-01-07 05:00:00,51.62632816483202,-0.0312492446215177,2
1,2024-01-07,2024-01-07 02:00:00,51.62351820244724,-0.0284683790187084,3
1,2024-01-07,2024-01-07 03:00:00,51.62351820244724,-0.0284683790187084,4
1,2024-01-07,2024-01-07 04:00:00,51.62351820244724,-0.0284683790187084,5
1,2024-01-07,2024-01-07 06:00:00,51.62965961488663,-0.0230550536838792,6
1,2024-01-07,2024-01-07 07:00:00,51.62965961488663,-0.0230550536838792,7
1,2024-01-07,2024-01-07 08:00:00,51.63094572289502,-0.0170879626902405,8
1,2024-01-07,2024-01-07 09:00:00,51.63094572289502,-0.0170879626902405,9
1,2024-01-07,2024-01-07 10:00:00,51.636245697579945,-0.0131828051058902,10
1,2024-01-07,2024-01-07 15:00:00,51.636409744279845,-0.0036121279124105,11
1,2024-01-07,2024-01-07 12:00:00,51.63482734169807,-0.0031147472075148,12
1,2024-01-07,2024-01-07 18:00:00,51.632660629662126,-9.72413636795115e-05,13
1,2024-01-07,2024-01-07 16:00:00,51.63197395962148,0.0020165573234846,14
1,2024-01-07,2024-01-07 20:00:00,51.63338162564753,0.0027946060840763,15
1,2024-01-07,2024-01-07 17:00:00,51.63461344241807,0.0052436878512582,16
1,2024-01-07,2024-01-07 13:00:00,51.639300745452,-0.0017439393267197,17
1,2024-01-07,2024-01-07 14:00:00,51.64014609488655,-0.0025979372552704,18
1,2024-01-07,2024-01-07 11:00:00,51.63941435758104,-0.0036990976436599,19
1,2024-01-07,2024-01-07 19:00:00,51.62920930917517,-0.0028335454275535,20
1,2024-01-07,2024-01-07 21:00:00,51.62772411925081,0.0121848737272156,21
1,2024-01-07,2024-01-07 22:00:00,51.62796914739922,0.016163254265032,22
1,2024-01-07,2024-01-07 23:00:00,51.62796914739922,0.016163254265032,23
1,2024-01-08,2024-01-08 00:00:00,51.62796914739922,0.016163254265032,0
1,2024-01-08,2024-01-08 01:00:00,51.62796914739922,0.016163254265032,1
1,2024-01-08,2024-01-08 02:00:00,51.63105674699308,0.0071688691611439,2
1,2024-01-08,2024-01-08 03:00:00,51.624632642036,0.0031169170208418,3
1,2024-01-08,2024-01-08 13:00:00,51.6229522863982,0.0047254938143459,4
1,2024-01-08,2024-01-08 04:00:00,51.62293371229881,0.0075619790984339,5
1,2024-01-08,2024-01-08 05:00:00,51.62293371229881,0.0075619790984339,6
1,2024-01-08,2024-01-08 11:00:00,51.6171720186322,0.0062878308296558,7
1,2024-01-08,2024-01-08 06:00:00,51.61759878413324,0.0036610673150553,8
1,2024-01-08,2024-01-08 07:00:00,51.61759878413324,0.0036610673150553,9
1,2024-01-08,2024-01-08 08:00:00,51.61759878413324,0.0036610673150553,10
1,2024-01-08,2024-01-08 14:00:00,51.61569806897577,0.0033429100886824,11
1,2024-01-08,2024-01-08 10:00:00,51.611333256639135,0.002902856527794,12
1,2024-01-08,2024-01-08 15:00:00,51.610690530304126,0.0059731901449881,13
1,2024-01-08,2024-01-08 16:00:00,51.60810811632926,0.0160543372027353,14
1,2024-01-08,2024-01-08 17:00:00,51.60628400209679,0.0181840984503724,15
1,2024-01-08,2024-01-08 19:00:00,51.606079107695145,0.0190248106584982,16
1,2024-01-08,2024-01-08 20:00:00,51.598952178388245,0.0170387515213502,17
1,2024-01-08,2024-01-08 18:00:00,51.60199114145999,0.0126315527988417,18
1,2024-01-08,2024-01-08 21:00:00,51.598998771961725,0.0234480851931674,19
1,2024-01-08,2024-01-08 22:00:00,51.598998771961725,0.0234480851931674,20
1,2024-01-08,2024-01-08 23:00:00,51.598998771961725,0.0234480851931674,21
1,2024-01-08,2024-01-08 09:00:00,51.61789741812306,-0.0023990387361824,22
1,2024-01-08,2024-01-08 12:00:00,51.620558081118055,-0.0005059831955952,23
1,2024-01-09,2024-01-09 00:00:00,51.598998771961725,0.0234480851931674,0
1,2024-01-09,2024-01-09 01:00:00,51.598998771961725,0.0234480851931674,1
1,2024-01-09,2024-01-09 05:00:00,51.5975761651754,0.0256092592748457,2
1,2024-01-09,2024-01-09 02:00:00,51.59659673606305,0.0196002150236466,3
1,2024-01-09,2024-01-09 03:00:00,51.59659673606305,0.0196002150236466,4
1,2024-01-09,2024-01-09 04:00:00,51.59120502888002,0.0246584272812072,5
1,2024-01-09,2024-01-09 06:00:00,51.58660380209923,0.0193944727872151,6
1,2024-01-09,2024-01-09 11:00:00,51.58081025399187,0.0182748729876245,7
1,2024-01-09,2024-01-09 07:00:00,51.580841277757095,0.0154831519256848,8
1,2024-01-09,2024-01-09 23:00:00,51.5830936402132,0.013466015834363,9
1,2024-01-09,2024-01-09 10:00:00,51.58574807116783,0.0135279577858019,10
1,2024-01-09,2024-01-09 22:00:00,51.58750326116338,0.0093242958681778,11
1,2024-01-09,2024-01-09 13:00:00,51.58683567402522,0.0054696224266717,12
1,2024-01-09,2024-01-09 16:00:00,51.58436906660869,0.0041717147995247,13
1,2024-01-09,2024-01-09 14:00:00,51.58665689522572,0.0025028825890794,14
1,2024-01-09,2024-01-09 15:00:00,51.58665689522572,0.0025028825890794,15
1,2024-01-09,2024-01-09 19:00:00,51.59036990754159,0.0044163748845098,16
1,2024-01-09,2024-01-09 20:00:00,51.59036990754159,0.0044163748845098,17
1,2024-01-09,2024-01-09 17:00:00,51.592779992827296,0.0050774405427501,18
1,2024-01-09,2024-01-09 18:00:00,51.59457571494008,0.0044921274608338,19
1,2024-01-09,2024-01-09 21:00:00,51.5927191552938,0.012263758937489,20
1,2024-01-09,2024-01-09 12:00:00,51.58357175447679,0.0078178767544473,21
1,2024-01-09,2024-01-09 08:00:00,51.58024563462479,0.0063728172024843,22
1,2024-01-09,2024-01-09 09:00:00,51.58024563462479,0.0063728172024843,23
1,2024-01-10,2024-01-10 00:00:00,51.5830936402132,0.013466015834363,0
1,2024-01-10,2024-01-10 01:00:00,51.5858935745708,0.0140542325195462,1
1,2024-01-10,2024-01-10 04:00:00,51.58809932187836,0.0112914649022807,2
1,2024-01-10,2024-01-10 10:00:00,51.58782277610107,0.0072224518851898,3
1,2024-01-10,2024-01-10 05:00:00,51.59146755856796,0.0056718776145158,4
1,2024-01-10,2024-01-10 08:00:00,51.5941618251176,0.0009548172891861,5
1,2024-01-10,2024-01-10 09:00:00,51.59508504877416,-0.0017178649038605,6
1,2024-01-10,2024-01-10 06:00:00,51.58892659430486,-0.000195565975441,7
1,2024-01-10,2024-01-10 07:00:00,51.58892659430486,-0.000195565975441,8
1,2024-01-10,2024-01-10 12:00:00,51.58319857502299,0.0028150343608186,9
1,2024-01-10,2024-01-10 11:00:00,51.58052185503708,0.0039884611807557,10
1,2024-01-10,2024-01-10 18:00:00,51.57990690583518,0.0097859156592171,11
1,2024-01-10,2024-01-10 13:00:00,51.57589197421072,0.0076605906024748,12
1,2024-01-10,2024-01-10 15:00:00,51.57473874664159,0.0050675504147516,13
1,2024-01-10,2024-01-10 17:00:00,51.57267525735367,0.0091324226219951,14
1,2024-01-10,2024-01-10 16:00:00,51.5740312587929,0.0116160018939697,15
1,2024-01-10,2024-01-10 14:00:00,51.57015765467738,0.0056557305805585,16
1,2024-01-10,2024-01-10 19:00:00,51.58427049067521,0.0210343078268906,17
1,2024-01-10,2024-01-10 02:00:00,51.59008623694185,0.0149954792098636,18
1,2024-01-10,2024-01-10 03:00:00,51.59008623694185,0.0149954792098636,19
1,2024-01-10,2024-01-10 20:00:00,51.5771863648956,0.0293845029339485,20
1,2024-01-10,2024-01-10 21:00:00,51.57733894821226,0.0362011607129801,21
1,2024-01-10,2024-01-10 23:00:00,51.5800935328762,0.0391534975841292,22
1,2024-01-10,2024-01-10 22:00:00,51.57336221335484,0.0428380105931942,23
1,2024-01-11,2024-01-11 00:00:00,51.5800935328762,0.0391534975841292,0
1,2024-01-11,2024-01-11 01:00:00,51.5800935328762,0.0391534975841292,1
1,2024-01-11,2024-01-11 02:00:00,51.58043213834856,0.0358076287217662,2
1,2024-01-11,2024-01-11 03:00:00,51.57455112106697,0.0391409219620878,3
1,2024-01-11,2024-01-11 04:00:00,51.572762705110456,0.0326925427291997,4
1,2024-01-11,2024-01-11 05:00:00,51.572762705110456,0.0326925427291997,5
1,2024-01-11,2024-01-11 06:00:00,51.572762705110456,0.0326925427291997,6
1,2024-01-11,2024-01-11 07:00:00,51.57488054981856,0.0298545582093788,7
2,2024-01-01,2024-01-01 08:00:00,51.4808209276922,-0.071326874049368,0
2,2024-01-01,2024-01-01 10:00:00,51.4810829793047,-0.0782629384073807,1
2,2024-01-01,2024-01-01 11:00:00,51.4810829793047,-0.0782629384073807,2
2,2024-01-01,2024-01-01 15:00:00,51.48694420336668,-0.0795135991182101,3
2,2024-01-01,2024-01-01 12:00:00,51.48766937260221,-0.0814043618481305,4
2,2024-01-01,2024-01-01 16:00:00,51.48835773306664,-0.0865696602031275,5
2,2024-01-01,2024-01-01 13:00:00,51.49076230427463,-0.0873839233113469,6
2,2024-01-01,2024-01-01 14:00:00,51.49076230427463,-0.0873839233113469,7
2,2024-01-01,2024-01-01 17:00:00,51.49214031147112,-0.0908708632119549,8
2,2024-01-01,2024-01-01 18:00:00,51.49400846527451,-0.0985791729656135,9
2,2024-01-01,2024-01-01 22:00:00,51.50030111382417,-0.1013093913338429,10
2,2024-01-01,2024-01-01 23:00:00,51.50030111382417,-0.1013093913338429,11
2,2024-01-01,2024-01-01 21:00:00,51.50147419321574,-0.1077366458672917,12
2,2024-01-01,2024-01-01 20:00:00,51.50604232296334,-0.1109502462247508,13
2,2024-01-01,2024-01-01 19:00:00,51.49491449769134,-0.1094921242391264,14
2,2024-01-01,2024-01-01 09:00:00,51.48743070164165,-0.0744921882841008,15
2,2024-01-02,2024-01-02 00:00:00,51.50187106449656,-0.1019760850773268,0
2,2024-01-02,2024-01-02 01:00:00,51.50187106449656,-0.1019760850773268,1
2,2024-01-02,2024-01-02 02:00:00,51.50187106449656,-0.1019760850773268,2
2,2024-01-02,2024-01-02 03:00:00,51.50187106449656,-0.1019760850773268,3
2,2024-01-02,2024-01-02 05:00:00,51.50750185109832,-0.1042744494809916,4
2,2024-01-02,2024-01-02 17:00:00,51.51444199706,-0.1023153613897699,5
2,2024-01-02,2024-01-02 18:00:00,51.51759064357668,-0.1065935403119467,6
2,2024-01-02,2024-01-02 20:00:00,51.52467689846569,-0.1049487350352586,7
2,2024-01-02,2024-01-02 21:00:00,51.52467689846569,-0.1049487350352586,8
2,2024-01-02,2024-01-02 19:00:00,51.522479523861925,-0.0998909664618589,9
2,2024-01-02,2024-01-02 22:00:00,51.52428068102045,-0.096559482479607,10
2,2024-01-02,2024-01-02 23:00:00,51.52906201561039,-0.0915905728033504,11
2,2024-01-02,2024-01-02 16:00:00,51.51739804206906,-0.0940930494907603,12
2,2024-01-02,2024-01-02 06:00:00,51.51272871167964,-0.094379151384323,13
2,2024-01-02,2024-01-02 07:00:00,51.51350178417058,-0.088297906720244,14
2,2024-01-02,2024-01-02 08:00:00,51.51350178417058,-0.088297906720244,15
2,2024-01-02,2024-01-02 15:00:00,51.51949491998496,-0.0838660458949625,16
2,2024-01-02,2024-01-02 09:00:00,51.520404312093525,-0.0787575269533127,17
2,2024-01-02,2024-01-02 14:00:00,51.51459349125876,-0.0777508665182516,18
2,2024-01-02,2024-01-02 13:00:00,51.5184049498475,-0.0675069429996596,19
2,2024-01-02,2024-01-02 12:00:00,51.524389527749264,-0.0677453421579354,20
2,2024-01-02,2024-01-02 11:00:00,51.52606381608411,-0.0628407401309046,21
2,2024-01-02,2024-01-02 10:00:00,51.52658113862144,-0.0738502572588196,22
2,2024-01-02,2024-01-02 04:00:00,51.50571705409377,-0.0918805958101413,23
2,2024-01-03,2024-01-03 00:00:00,51.52906201561039,-0.0915905728033504,0
2,2024-01-03,2024-01-03 01:00:00,51.52906201561039,-0.0915905728033504,1
2,2024-01-03,2024-01-03 02:00:00,51.52906201561039,-0.0915905728033504,2
2,2024-01-03,2024-01-03 03:00:00,51.52906201561039,-0.0915905728033504,3
2,2024-01-03,2024-01-03 04:00:00,51.52906201561039,-0.0915905728033504,4
2,2024-01-03,2024-01-03 07:00:00,51.52677884851113,-0.0917951172545904,5
2,2024-01-03,2024-01-03 08:00:00,51.53153362898212,-0.0919073126409924,6
2,2024-01-03,2024-01-03 05:00:00,51.5315883376086,-0.0922440457812376,7
2,2024-01-03,2024-01-03 06:00:00,51.5315883376086,-0.0922440457812376,8
2,2024-01-03,2024-01-03 09:00:00,51.53682370001786,-0.0804533733521299,9
2,2024-01-03,2024-01-03 10:00:00,51.53682370001786,-0.0804533733521299,10
2,2024-01-03,2024-01-03 11:00:00,51.53571675135628,-0.0706326519709971,11
2,2024-01-03,2024-01-03 20:00:00,51.53411039003196,-0.0686070320478828,12
2,2024-01-03,2024-01-03 12:00:00,51.53089716715257,-0.067158545074362,13
2,2024-01-03,2024-01-03 13:00:00,51.53037840501442,-0.0627404511513338,14
2,2024-01-03,2024-01-03 17:00:00,51.53664563017028,-0.0604954454027108,15
2,2024-01-03,2024-01-03 18:00:00,51.53664563017028,-0.0604954454027108,16
2,2024-01-03,2024-01-03 21:00:00,51.53291242721112,-0.0555604690496581,17
2,2024-01-03,2024-01-03 22:00:00,51.53291242721112,-0.0555604690496581,18
2,2024-01-03,2024-01-03 23:00:00,51.53291242721112,-0.0555604690496581,19
2,2024-01-03,2024-01-03 16:00:00,51.53331306705225,-0.0540729679503906,20
2,2024-01-03,2024-01-03 14:00:00,51.53222289534415,-0.052536913261895,21
2,2024-01-03,2024-01-03 15:00:00,51.52846754153957,-0.0472167622510858,22
2,2024-01-03,2024-01-03 19:00:00,51.538586739937415,-0.0689160424712535,23
2,2024-01-04,2024-01-04 00:00:00,51.53336714303693,-0.0586892179053295,0
2,2024-01-04,2024-01-04 01:00:00,51.53336714303693,-0.0586892179053295,1
2,2024-01-04,2024-01-04 20:00:00,51.52706216626019,-0.0674065710924869,2
2,2024-01-04,2024-01-04 22:00:00,51.5250765507847,-0.0689049259614917,3
2,2024-01-04,2024-01-04 21:00:00,51.52173583624193,-0.0680560124797025,4
2,2024-01-04,2024-01-04 17:00:00,51.52819527834543,-0.0752406048118524,5
2,2024-01-04,2024-01-04 19:00:00,51.52694499387789,-0.0762007305922496,6
2,2024-01-04,2024-01-04 23:00:00,51.5260647989436,-0.0775916145316989,7
2,2024-01-04,2024-01-04 18:00:00,51.52260343591174,-0.0823586442417274,8
2,2024-01-04,2024-01-04 14:00:00,51.5322223236623,-0.0845928469290304,9
2,2024-01-04,2024-01-04 16:00:00,51.53746336893737,-0.081724884149159,10
2,2024-01-04,2024-01-04 15:00:00,51.539943067648416,-0.0819967563538776,11
2,2024-01-04,2024-01-04 09:00:00,51.54370450048171,-0.0873002181211737,12
2,2024-01-04,2024-01-04 10:00:00,51.5417060649898,-0.0913396109566921,13
2,2024-01-04,2024-01-04 12:00:00,51.54389564381073,-0.0955251957422332,14
2,2024-01-04,2024-01-04 11:00:00,51.540780327031314,-0.0975086541587988,15
2,2024-01-04,2024-01-04 13:00:00,51.53681849385986,-0.0933139558748158,16
2,2024-01-04,2024-01-04 08:00:00,51.54464469764294,-0.0767336276667763,17
2,2024-01-04,2024-01-04 07:00:00,51.55062964386837,-0.0791478026452258,18
2,2024-01-04,2024-01-04 06:00:00,51.54793108629946,-0.0709797087424032,19
2,2024-01-04,2024-01-04 04:00:00,51.54593359744778,-0.0624264649707103,20
2,2024-01-04,2024-01-04 02:00:00,51.54476161159317,-0.0577745649885195,21
2,2024-01-04,2024-01-04 03:00:00,51.54476161159317,-0.0577745649885195,22
2,2024-01-04,2024-01-04 05:00:00,51.55018794531707,-0.0581411510059219,23
2,2024-01-05,2024-01-05 00:00:00,51.5260647989436,-0.0775916145316989,0
2,2024-01-05,2024-01-05 01:00:00,51.5260647989436,-0.0775916145316989,1
2,2024-01-05,2024-01-05 05:00:00,51.52355942631098,-0.0793267097269112,2
2,2024-01-05,2024-01-05 06:00:00,51.52948851652455,-0.0773727291918527,3
2,2024-01-05,2024-01-05 10:00:00,51.531559716282615,-0.0805089768772576,4
2,2024-01-05,2024-01-05 07:00:00,51.53356677847064,-0.0797222106202656,5
2,2024-01-05,2024-01-05 08:00:00,51.53356677847064,-0.0797222106202656,6
